timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
12/6/2019,332870,334459.98,332600,333640,333640,363,0,1
12/5/2019,328199.99,329799,327500,329799,329799,153,0,1
12/4/2019,326782,328100,326780.01,327501.01,327501.01,173,0,1
12/3/2019,327600,328000,324900,327539,327539,200,0,1
12/2/2019,330802.15,332007.5,330373.74,330609,330609,285,0,1
11/29/2019,330424.32,330879.7,329705,330495.11,330495.11,345,0,1
11/27/2019,328875,330910,327720.29,330684.81,330684.81,288,0,1
11/26/2019,328301,328794,326780.13,328402,328402,186,0,1
11/25/2019,328000,328900,327521.31,328301,328301,188,0,1
11/22/2019,325695,326975,325305.46,326962,326962,144,0,1
11/21/2019,326000.01,326703,324580.1,325102,325102,217,0,1
11/20/2019,327600,327769.99,324200,326712,326712,291,0,1
11/19/2019,329860,329900,328315,328601,328601,251,0,1
11/18/2019,330000.05,330499.99,327800,329225,329225,248,0,1
11/15/2019,329400,330269.08,328455,329405,329405,318,0,1
11/14/2019,329500,329891.99,327119.89,329302,329302,166,0,1
11/13/2019,329150,330025,328239.99,329402,329402,183,0,1
11/12/2019,331850,333170.59,330950.08,331106,331106,135,0,1
11/11/2019,330380,331650,330380,330986,330986,119,0,1
11/8/2019,333225,333233.79,329975,331526,331526,197,0,1
11/7/2019,333720,335000,332600,333860,333860,481,0,1
11/6/2019,331000,333000,330500,332855,332855,379,0,1
11/5/2019,328000,332500,327500,331500,331500,783,0,1
11/4/2019,326850,327867,325523,326800,326800,325,0,1
11/1/2019,320250,324850,320000,323400,323400,531,0,1
10/31/2019,319819.05,320500,317310.01,318939,318939,541,0,1
10/30/2019,318735,320015.06,317490,320000,320000,399,0,1
10/29/2019,318200,319772,318000,319423,319423,466,0,1
10/28/2019,318000,319923,318000,319055.1,319055.1,440,0,1
10/25/2019,315250,318418.99,315250,317495,317495,353,0,1
10/24/2019,315250,316855,314619,315475,315475,429,0,1
10/23/2019,316000,316560,314398,316560,316560,270,0,1
10/22/2019,316300,317867,315888,316180,316180,117,0,1
10/21/2019,315275,317133,315275,317040,317040,254,0,1
10/18/2019,312807,314400,312595.06,313270,313270,182,0,1
10/17/2019,313640,314900,312970,313200,313200,151,0,1
10/16/2019,312725,314925,312725,313850,313850,208,0,1
10/15/2019,311582.72,315287,311567,314250,314250,343,0,1
10/14/2019,311700,311970.54,310500,311640,311640,106,0,1
10/11/2019,313270,315000,312120,312500,312500,444,0,1
10/10/2019,309700,312120,309540,309974,309974,180,0,1
10/9/2019,307660.01,310814.99,307133,310000.01,310000.01,229,0,1
10/8/2019,309400,309400,306040.01,306538.99,306538.99,368,0,1
10/7/2019,311000,312360,309555,310720,310720,143,0,1
10/4/2019,307887,312524,307887,312524,312524,156,0,1
10/3/2019,304585,307600,302260.01,307250,307250,567,0,1
10/2/2019,308600,308600,303665,305090,305090,711,0,1
10/1/2019,313099.99,314604.99,309830,310005,310005,162,0,1
9/30/2019,311450,312970,311390,311832,311832,173,0,1
9/27/2019,311880,312325,310055.03,311450,311450,141,0,1
9/26/2019,311906,311906,309671.02,310250.01,310250.01,332,0,1
9/25/2019,309750,312330,309700,311906,311906,142,0,1
9/24/2019,312000.01,313423,308885.01,310356,310356,247,0,1
9/23/2019,311150,313235,309971.04,313225,313225,195,0,1
9/20/2019,315000,315000,311500,313700,313700,394,0,1
9/19/2019,316400,317100,313500,315000,315000,120,0,1
9/18/2019,313950,317030,313950,317030,317030,192,0,1
9/17/2019,315807,316666,313220,315744,315744,150,0,1
9/16/2019,318101,318101,315344.93,315807,315807,142,0,1
9/13/2019,318999.99,321833,318400,320850,320850,397,0,1
9/12/2019,316970,319200,316675,317182,317182,485,0,1
9/11/2019,312250,316500,311575,316230,316230,423,0,1
9/10/2019,311100,312300,309400,311950.05,311950.05,265,0,1
9/9/2019,308799,311625.99,308799,309701.05,309701.05,241,0,1
9/6/2019,307250,307775.28,306000,307260,307260,181,0,1
9/5/2019,306000,309200,306000,306066,306066,223,0,1
9/4/2019,304200,304418.99,302500,303300.01,303300.01,100,0,1
9/3/2019,302199.99,302919.79,300731.42,301356,301356,211,0,1
8/30/2019,306750,306829,303078,303078,303078,239,0,1
8/29/2019,303400,305975,303100,305039.94,305039.94,251,0,1
8/28/2019,297954.99,301300,297387.25,300990,300990,166,0,1
8/27/2019,300821,302000,298000,298420,298420,167,0,1
8/26/2019,298100,300899,297540,300899,300899,230,0,1
8/23/2019,300200,301200,295405,296922,296922,512,0,1
8/22/2019,300000,302801.49,300000,302260,302260,277,0,1
8/21/2019,298700,300100,298567.25,299305,299305,274,0,1
8/20/2019,300700,301044.52,297505,297505,297505,144,0,1
8/19/2019,305000,305000,301055,301414.01,301414.01,188,0,1
8/16/2019,300260,301742.75,298687.25,300555,300555,145,0,1
8/15/2019,296600,299500,296075.6,298066.9,298066.9,193,0,1
8/14/2019,296100,296850,295000,295000,295000,237,0,1
8/13/2019,297799,302828,297250,299510,299510,216,0,1
8/12/2019,297850,300673,297100,298001,298001,100,0,1
8/9/2019,301000,301910,298110,300435,300435,267,0,1
8/8/2019,300000,302409,298700,301905,301905,228,0,1
8/7/2019,298000.05,300195.59,294510.58,299182.25,299182.25,299,0,1
8/6/2019,300000,316000,298255,302325,302325,289,0,1
8/5/2019,300150,302490,297500,297785,297785,509,0,1
8/2/2019,304170,306960,300132.25,306000,306000,238,0,1
8/1/2019,310250,311000,303200,303660,303660,270,0,1
7/31/2019,311999.9,314390.01,308666,308666,308666,174,0,1
7/30/2019,311650,312822,310805,312430,312430,202,0,1
7/29/2019,314833,314833,312977.24,313529,313529,182,0,1
7/26/2019,310976.71,315000,310274.51,315000,315000,209,0,1
7/25/2019,312000,312290,309980,310750,310750,202,0,1
7/24/2019,308750,312000,308675,312000,312000,203,0,1
7/23/2019,309192,309850,307600,309340,309340,330,0,1
7/22/2019,308500,309500,306623,307135,307135,348,0,1
7/19/2019,312600,312875,309200,309217.5,309217.5,270,0,1
7/18/2019,310770,313594.99,310770,312003,312003,554,0,1
7/17/2019,318325,318500,311115,311600,311600,460,0,1
7/16/2019,321040,322300,319250,319273,319273,205,0,1
7/15/2019,321499.99,321499.99,319455,320300,320300,143,0,1
7/12/2019,319750.05,321093,318832.17,321093,321093,120,0,1
7/11/2019,320905,321882.9,319453,319837,319837,396,0,1
7/10/2019,322500,324711,320591,320591,320591,212,0,1
7/9/2019,321000,322347,319500,322200,322200,128,0,1
7/8/2019,321400,323567,320974,322451,322451,129,0,1
7/5/2019,322600,323642,320918,323149,323149,190,0,1
7/3/2019,321815.01,322900,319119.59,322900,322900,156,0,1
7/2/2019,320600.01,323250,320413,321515,321515,188,0,1
7/1/2019,321032.25,322700,319943,321891,321891,433,0,1
6/28/2019,319400,319960,317106.67,318350,318350,260,0,1
6/27/2019,313200,318750,313200,318285,318285,385,0,1
6/26/2019,312385,315000,312350,312705,312705,223,0,1
6/25/2019,310500,312700,309513,312700,312700,337,0,1
6/24/2019,309000,311300,309000,310650,310650,154,0,1
6/21/2019,311378,313100,309000,309000,309000,287,0,1
6/20/2019,312600,313000,309120.11,312900,312900,305,0,1
6/19/2019,309740,312450,309550,310966,310966,270,0,1
6/18/2019,306914.87,309800,306410.01,308884.62,308884.62,278,0,1
6/17/2019,308206,308206,305000,305480,305480,133,0,1
6/14/2019,306695,308800,306320,308206,308206,100,0,1
6/13/2019,307000,308550,306795,307445,307445,154,0,1
6/12/2019,309250,310085.5,306465,307195.5,307195.5,197,0,1
6/11/2019,313190,313600,309315.19,310238,310238,163,0,1
6/10/2019,310460.01,312500,310280.01,311524,311524,199,0,1
6/7/2019,309999.9,310500,308940.24,309265,309265,253,0,1
6/6/2019,305800,308565.96,305200,307900,307900,406,0,1
6/5/2019,305300,306542.75,303400,306400,306400,162,0,1
6/4/2019,301790,304000,301500,304000,304000,205,0,1
6/3/2019,297000,299775,296622.75,299742,299742,271,0,1
